# TIme [sec], u_max, v_max, w_max [m/s], t_max [K]
2.08685e-01 1.84209e+00 1.84210e+00 2.04522e+00 5.73000e+02
2.09059e-01 1.84583e+00 1.84584e+00 2.04901e+00 5.73000e+02
2.09433e-01 1.84956e+00 1.84957e+00 2.05273e+00 5.73000e+02
2.09805e-01 1.85328e+00 1.85329e+00 2.05638e+00 5.73000e+02
2.10177e-01 1.85700e+00 1.85701e+00 2.05999e+00 5.73000e+02
2.10549e-01 1.86071e+00 1.86072e+00 2.06354e+00 5.73000e+02
2.10919e-01 1.86441e+00 1.86441e+00 2.06702e+00 5.73000e+02
2.11289e-01 1.86810e+00 1.86811e+00 2.07044e+00 5.73000e+02
2.11658e-01 1.87178e+00 1.87179e+00 2.07379e+00 5.73000e+02
2.12027e-01 1.87546e+00 1.87547e+00 2.07706e+00 5.73000e+02
2.12395e-01 1.87914e+00 1.87914e+00 2.08071e+00 5.73000e+02
2.12762e-01 1.88280e+00 1.88281e+00 2.08448e+00 5.73000e+02
2.13128e-01 1.88646e+00 1.88647e+00 2.08825e+00 5.73000e+02
2.13494e-01 1.89012e+00 1.89012e+00 2.09199e+00 5.73000e+02
2.13859e-01 1.89377e+00 1.89377e+00 2.09570e+00 5.73000e+02
2.14224e-01 1.89741e+00 1.89742e+00 2.09933e+00 5.73000e+02
2.14588e-01 1.90105e+00 1.90106e+00 2.10292e+00 5.73000e+02
2.14951e-01 1.90469e+00 1.90470e+00 2.10645e+00 5.73000e+02
2.15314e-01 1.90832e+00 1.90833e+00 2.10993e+00 5.73000e+02
2.15675e-01 1.91195e+00 1.91195e+00 2.11335e+00 5.73000e+02
2.16037e-01 1.91557e+00 1.91558e+00 2.11670e+00 5.73000e+02
2.16397e-01 1.91920e+00 1.91920e+00 2.11999e+00 5.73000e+02
2.16757e-01 1.92282e+00 1.92282e+00 2.12320e+00 5.73000e+02
2.17117e-01 1.92643e+00 1.92644e+00 2.12661e+00 5.73000e+02
2.17475e-01 1.93005e+00 1.93005e+00 2.13030e+00 5.73000e+02
2.17834e-01 1.93366e+00 1.93366e+00 2.13399e+00 5.73000e+02
2.18191e-01 1.93726e+00 1.93727e+00 2.13766e+00 5.73000e+02
2.18548e-01 1.94087e+00 1.94087e+00 2.14129e+00 5.73000e+02
2.18904e-01 1.94447e+00 1.94448e+00 2.14485e+00 5.73000e+02
2.19260e-01 1.94808e+00 1.94808e+00 2.14837e+00 5.73000e+02
2.19615e-01 1.95168e+00 1.95168e+00 2.15183e+00 5.73000e+02
2.19969e-01 1.95527e+00 1.95527e+00 2.15525e+00 5.73000e+02
2.20323e-01 1.95887e+00 1.95887e+00 2.15861e+00 5.73000e+02
2.20676e-01 1.96246e+00 1.96246e+00 2.16191e+00 5.73000e+02
2.21028e-01 1.96605e+00 1.96605e+00 2.16514e+00 5.73000e+02
2.21380e-01 1.96964e+00 1.96964e+00 2.16830e+00 5.73000e+02
2.21732e-01 1.97322e+00 1.97322e+00 2.17168e+00 5.73000e+02
2.22082e-01 1.97680e+00 1.97680e+00 2.17512e+00 5.73000e+02
2.22433e-01 1.98038e+00 1.98038e+00 2.17868e+00 5.73000e+02
2.22782e-01 1.98396e+00 1.98396e+00 2.18229e+00 5.73000e+02
2.23131e-01 1.98753e+00 1.98753e+00 2.18584e+00 5.73000e+02
